recipe_id,title,category,calories,url,ingredients
103,涼拌海帶絲,中式,95,https://icook.tw/recipes/240675,"{'海帶': '2片', '豆芽菜': '1把', '黑木耳': '2片', '五香豆干': '2片', '香菜': '少許', '韓國麻油(香油)': '2大匙', '鹽': '1/4小匙', '白醋': '1大匙', '醬油': '1大匙', '胡椒粉': '1/4小匙', '白芝麻(熟)': '1大匙'}"
104,韓式泡菜藜麥炒飯,韓式,350,https://icook.tw/recipes/234394,"{'雞胸肉': '200克', '雞蛋': '2顆', '韓式泡菜': '200克', '黃豆芽菜': '50克', '紅黎麥蒟蒻飯': '200克', '鹽巴白胡椒粉': '適量', '各式鮮蔬': '50克'}"
105,鮭魚三角飯糰,日式,400,https://icook.tw/recipes/231723,"{'鮭魚': '1片', '白飯': '2碗', '鹽巴': '1小匙', '白芝麻': '1大匙', '照燒醬': '適量', '海苔': '1片'}"
106,栗子雞肉丼飯,日式,550,https://icook.tw/recipes/232154,"{'雞肉': '300g', '雞蛋': '2顆', '洋蔥': '1顆', '糖漬栗子': '10顆', '蔥花': '1碗', '味霖': '2大匙', '米酒': '2大匙', '醬油': '2大匙', '鹽巴': '適量', '細糖': '適量', '高湯': '半杯'}"
107,和風豆腐豬肉排,日式,480,https://icook.tw/recipes/232525,"{'豬絞肉': '300g', '嫩豆腐': '半盒', '洋蔥': '半顆', '和風醬油': '半杯', '味霖': '半杯', '米酒': '半杯', '白胡椒': '適量', '薑末': '1小匙', '蒜末': '2瓣', '水': '1.5杯', '時蔬': '適量', '蔥': '1把'}"
108,味噌雜糧饅頭,日式,350,https://icook.tw/recipes/233513,"{'中筋麵粉': '250g', '雜糧粉': '50g', '味增': '1大匙', '豆漿': '180g', '酵母': '3g', '糖': '15g'}"
109,栗子地瓜燒肉,中式,350,https://icook.tw/recipes/231724,"{'栗子': '1碗', '地瓜': '1條', '板豆腐': '1盒', '豬肉片': '1盒', '昆布': '1條', '醬油': '1大匙', '味增': '1小匙', '味淋': '1大匙', '米酒': '1大匙', '糖': '1小匙', '鹽巴': '適量'}"
110,時蔬關東煮,日式,300,https://icook.tw/recipes/232156,"{'任何喜歡的蔬菜': '很多', '柴魚高湯': '2杯', '日式醬油': '2大匙', '味霖': '1大匙', '鹽巴': '適量'}"
111,雞蛋包,韓式,0,https://icook.tw/recipes/231953,"{'小烤模': '3個', '雞蛋': '1顆', '中筋麵粉': '70g', '泡打粉': '1小匙', '細砂糖': '30g', '無鹽奶油': '30g', '牛奶': '100cc', '香草精': '1/2小匙'}"
112,堅果黑糖餅,韓式,1099,https://icook.tw/recipes/231676,"{'綜合堅果': '適量', '黑糖': '適量', '中筋麵粉': '235g', '糯米粉': '45g', '速發酵母': '1小匙', '鹽': '3.8g', '砂糖': '20g', '清水': '180g'}"
113,蒟蒻燕麥莓果優格杯,西式,250,https://icook.tw/recipes/234391,"{'燕麥片': '100克', '蒟蒻丁': '100克', '藍莓': '30克', '無糖優格': '100克', '蘋果': '30克', '奇異果': '30克', '杏仁片堅果': '50克'}"
114,番紅花蔬菜烤飯&蕃茄冷湯,西式,500,https://icook.tw/recipes/231878,"{'番紅花': '1/2茶匙', '雞高湯': '450ml', '大蒜（切碎）': '1茶匙', '洋蔥（切丁）': '30g', '五穀米': '1杯', '蘑菇（切片）': '60g', '紅椒（切片）': '1/2顆', '青椒（切片）': '1/2顆', '青花菜': '6小株', '小蕃茄（對切）': '100g', '鴻禧菇': '1/2包', '茄子（滾刀切塊）': '1條', '綠橄欖': '10顆', '酸豆': '1/2茶匙', '鹽': '3g', '黑胡椒': '適量', '牛蕃茄（切塊）': '250g', '大蒜': '2g', '紅酒醋': '4g', '橄欖油': '30g', '冰開水': '110ml', '紅椒末': '少許', '新鮮巴西利末': '少許'}"
115,烤甜椒庫斯庫斯沙拉捲餅&摩洛哥茶,西式,350,https://icook.tw/recipes/231791,"{'墨西哥捲餅皮': '8張', '紅椒': '2顆', '青椒': '1顆', '牛蕃茄': '1顆', '茄子': '1條', '辣椒': '1根', '蒜碎': '1茶匙', '酸豆': '1茶匙', '新鮮巴西利葉末': '2大匙', '鹽': '少許', '孜然粉': '1/2茶匙', '檸檬汁': '40ml', '橄欖油': '80ml', '北非小米': '1杯', '熱水': '800ml', '蕃茄醬': '1大匙', '紅椒粉': '適量', '烏龍茶葉': '適量', '薄荷枝葉': '10枝', '生菜': '8片', '苜蓿芽': '適量'}"
116,早安時蔬烤蛋&咖啡歐蕾,西式,350,https://icook.tw/recipes/231658,"{'雞蛋': '4顆', '牛奶': '50ml', '橄欖油': '2大匙', '洋蔥': '1/2顆', '蒜仁': '1瓣', '牛蕃茄': '2顆', '蘑菇': '100g', '紅椒': '1/2顆', '青椒': '1/2顆', '青花菜': '5小株', '小蕃茄': '3顆', '鹽': '適量', '胡椒': '適量', '美式咖啡': '300ml', '熱牛奶': '300ml'}"
117,海派濃湯佐香料烤麵包,西式,300,https://icook.tw/recipes/231378,"{'蛤蜊': '10顆', '淡菜': '4顆', '石斑魚塊': '2塊', '草蝦': '4尾', '鹽': '1g', '黑胡椒': '少許', '豆蔻粉': '少許', '白醬': '200ml', '蕃茄鮮魚高湯': '200ml', '新鮮巴西利': '少許', '法國麵包': '4片', '橄欖油': '50g', '百里香': '1/6茶匙', '迷迭香': '1/6茶匙', '巴西利': '1/6茶匙', '西班牙紅椒粉': '1g', '糖': '1g', '青蘋果（切片）': '1顆'}"
118,鳳梨鮮蝦麵包小食&薑味厚奶茶,中式,300,https://icook.tw/recipes/231655,"{'法國麵包': '4片', '草蝦': '12隻', '鳳梨片': '12小片', '蒜片': '15g', '鹽': '少許', '黑胡椒': '少許', '新鮮巴西利': '適量', '綜合生菜': '適量', '蘋果': '2-4片', '小蕃茄': '2顆', '小黃瓜片': '6片', '蒸熟地瓜': '2小塊', '切達乳酪': '2茶匙', '熱紅茶': '100g', '熱牛奶': '100g', '生薑末': '1茶匙', '黑糖': '1茶匙', '肉桂粉': '少許'}"
119,韓式烤牛肉,韓式,530,https://icook.tw/recipes/232182,"{'牛肉火鍋片': '400g', '砂糖': '1大匙', '黑糖蜜': '2大匙', '韓國麻油': '2大匙', '清水': '1大匙', '韓國冬粉': '100g', '韓國辣椒粉': '1大匙', '洋蔥': '半顆', '蘋果': '半顆', '醬油': '80cc', '蒜頭': '6瓣', '青蔥': '6根', '秀珍菇': '100g', '紅蘿蔔': '1/2條'}"
121,韓式水蒸蛋,韓式,163.6666667,https://icook.tw/recipes/233858,"{'全蛋': '5顆', '鹽': '1/4茶匙', '熱水或高湯': '250ml'}"
122,韓式海鮮煎餅,韓式,600,https://icook.tw/recipes/231500,"{'鮮蚵': '30顆', '小卷': '2尾', '白蝦仁': '200g', '青蔥': '7支', '洋蔥': '半顆', '韓式煎餅粉': '3米杯', '清水': '2米杯', '雞蛋': '1顆', '蟹味棒': '8根'}"
123,鐵蛋,中式,0,https://icook.tw/recipes/234269,"{'水煮蛋': '20顆', '清水': '200cc', '五香滷包': '1份', '黑糖': '1米杯', '冰糖': '1米杯', '薄鹽醬油': '300cc'}"
124,培根起司玉米蛋餅,西式,0,https://icook.tw/recipes/233926,"{'培根': '6片', '起司': '6片', '紅蘿蔔': '60g', '中筋麵粉': '200g', '玉米粉': '1大匙', '清水': '100cc', '鹽': '1/4小匙', '雞蛋': '4顆', '蔥花': '適量', '玉米粒(熟)': '4大匙'}"
125,雞肉春雨香料鍋,東南亞式,650,https://icook.tw/recipes/229392,"{'去骨雞腿肉': '400g', '冬粉': '2把', '綠豆芽': '150g', '西芹': '1根', '鴻禧菇': '50g', '白靈菇': '50g', '辣椒': '1根', '鹽': '適量', '雞骨蔬菜高湯': '1500ml', '八角': '2個', '花椒': '1/2茶匙', '清酒': '1大匙', '紅酒醋': '1大匙'}"
126,水果豆腐厚鬆餅&地瓜堅果優格,西式,550,https://icook.tw/recipes/229637,"{'低粉': '80g', '泡打粉': '5g', '板豆腐': '80g', '原味優格': '1大匙', '蛋': '1顆', '細砂糖': '15g', '什錦水果丁': '1大匙', '蒸熟地瓜': '50g', '原味堅果': '1茶匙', '苜蓿芽': '適量', '新鮮香草花葉': '適量', '蕃茄片': '2片'}"
127,燻鮭魚酪梨沙拉丼&地瓜味噌湯,日式,550,https://icook.tw/recipes/229760,"{'煙燻鮭魚片': '50g', '酪梨（切塊）': '3塊', '生菜': '2片', '玉米筍': '1根', '綠花椰': '1小株', '甜椒（切絲）': '50g', '蕃茄（切塊）': '1塊', '苜蓿芽': '2大匙', '溫泉蛋': '1個', '酸豆': '1/2茶匙', '洋蔥碎': '1茶匙', '紅蘿蔔碎': '1茶匙', '原味優格': '1大匙', '味噌': '1.5大匙', '橄欖油': '1/2小匙', '地瓜（切塊）': '100g', '柴魚昆布高湯': '300g', '味醂': '1茶匙', '蔥花': '少許'}"
128,野菜天婦羅蕎麥冷麵+里芋豬肉味噌湯,日式,650,https://icook.tw/recipes/226701,"{'牛蒡絲': '70g', '紅蘿蔔絲': '50g', '野蓮莖（切段）': '30g', '低粉': '100g', '蛋': '1顆', '冰水': '150g', '蕎麥麵': '2把', '里芋': '4顆', '豬肉片': '80g', '白味噌': '50g', '味醂': '1大匙', '昆布柴魚高湯': '600ml', '壽喜燒醬': '適量', '白蘿蔔泥': '適量'}"
129,紫蘇梅子飯糰+洛神蜜餞優格沙拉,日式,550,https://icook.tw/recipes/226909,"{'梅干': '2顆', '白飯': '1碗', '紫蘇葉': '2片', '洛神蜜餞': '70g', '小豆苗': '30g', '苜蓿芽': '20g', '新鮮百里香': '少許', '新鮮香草花葉（可省略）': '少許', '優格': '100g', '洛神果醬': '1茶匙'}"
130,鮭魚漢堡排和風丼佐柚子醋沙拉+豆芽濃湯,日式,750,https://icook.tw/recipes/227382,"{'鮭魚肉': '80g', '洋蔥丁': '1/4顆', '薑泥': '1/2小匙', '胡椒': '少許', '鹽': '1/4小匙', '蛋液': '1茶匙', '麵包粉': '1茶匙', '五穀飯': '1人份', '小豆苗或生菜': '適量', '甜椒絲': '適量', '酪梨': '1-2片', '玉米筍、綠花椰、小蕃茄': '各1', '醣心蛋': '半顆', '白蘿蔔泥': '1茶匙', '紫蘇葉（切絲）': '少許', '柚子醋醬': '適量', '豆芽菜': '200g', '奶油': '15g', '昆布柴魚高湯': '600ml', '淡醬油': '2大匙', '味醂': '2大匙', '黑胡椒粗粒': '少許'}"
131,日式鯖魚定食,日式,780,https://icook.tw/recipes/218539,"{'鯖魚': '半邊', '白芝麻': '3克', '紫米飯': '80克', '無糖莓果茶': '100cc', '水煮蛋': '2顆', '三色豆': '50克', '低卡美乃滋': '20克', '鹽巴,黑胡椒粉,細砂糖': '少許', '花椰菜': '100克', '鹽巴': '3克', '橄欖油': '5克'}"
132,味噌拉麵,日式,450,https://icook.tw/recipes/218542,"{'拉麵': '1份', '柴魚醬油': '10克', '味噌': '30克', '筍片': '30克', '肉片': '30克', '青菜': '10克', '玉米粒': '10克', '海苔絲': '10克', '昆布': '約10公分', '雞蛋': '5顆', '醬油': '3大匙', '味醂': '2大匙', '八角': '3顆', '水': '500cc', '葡萄柚': '半顆'}"
133,泰式餅皮蔬菜捲,東南亞式,250,https://icook.tw/recipes/204224,"{'蛋餅皮': '2片', '烤雞腿肉': '100克', '苜蓿芽': '10克', '紅蘿蔔絲,小黃瓜絲': '各10克', '蘆筍': '10克', '生菜': '20克', '紫高麗菜': '10克', '甜椒': '10克'}"
134,韓式泡菜豬肉紫米便當,韓式,750,https://icook.tw/recipes/204223,"{'紫米飯': '100克', '豬肉片': '100克', '醬油': '1大匙', '米酒': '1小匙', '白胡椒粉': '1小匙', '泡菜': '50克', '毛豆,紅蘿蔔片': '適量', '海苔絲': '5克', '涼拌黑木耳': '20克', '涼拌牛蒡絲': '20克', '涼拌海帶絲': '20克', '微糖檸檬紅茶': '150cc', '小番茄': '3顆', '藍莓': '5-8顆', '玉米筍': '3支'}"
135,韓式豆漿冷麵,韓式,0,https://icook.tw/recipes/204228,"{'無糖豆漿': '300cc', '鹽巴': '1/2小匙', '蕎麥麵': '1把', '小黃瓜絲': '15克', '紅蘿蔔絲': '15克', '豆芽菜': '10克', '小番茄': '3-5顆', '白芝麻': '1小匙', '哈密瓜': '10克', '鳳梨片': '10克', '涼拌海帶芽絲': '10克'}"
136,甜甜鹹鹹-越式香茅豬排飯,東南亞式,520,https://icook.tw/recipes/217177,"{'豬排（里肌肉）': '2片', '白芝麻': '適量', '生菜': '適量', '檸檬角': '2個', '五穀飯': '2碗', '香茅（切碎）': '10g', '紅蔥頭（切碎）': '20g', '蜂蜜': '2大匙', '魚露': '1大匙', '蠔油': '1大匙'}"
137,酸酸辣辣-越式酸辣魚片湯,東南亞式,250,https://icook.tw/recipes/217180,"{'鯛魚片': '200g', '豆芽菜': '100g', '秋葵': '5條', '鳳梨': '150g', '蕃茄': '2顆', '紅蔥頭': '3瓣', '蒜頭': '3瓣', '香茅': '1根', '蔥花': '適量', '辣椒丁': '適量', '高湯或水': '800ml', '羅望子漿': '50ml', '魚露': '1大匙', '糖': '1茶匙', '鹽': '適量'}"
138,酪梨奶凍,西式,120,https://icook.tw/recipes/217665,"{'酪梨': '40g', '鮮奶': '50g', '椰奶': '30ml', '煉奶': '30ml', '吉利丁粉': '10g', '水': '100g'}"
139,紅肉李煉奶汁,中式,120,https://icook.tw/recipes/217685,"{'糖漬李子果漿': '2-3大匙', '煉奶': '1大匙', '檸檬汁': '1顆量', '冷開水': '150ml', '冰塊': '適量', '紅肉李': '600g', '冰糖（細）': '300g'}"
140,越南煎餅,東南亞式,450,https://icook.tw/recipes/217668,"{'五花肉片': '3片', '蝦仁': '6隻', '豆芽': '45g', '韭菜（切段）': '1根', '大陸妹、薄荷、紫蘇': '適量', '油': '適量', '越式煎薄餅粉': '100g', '紅蔥頭（切末）': '1瓣', '青蔥（切末）': '1/2根', '蛋液': '20g', '椰漿': '1大匙', '鹽': '少許', '水': '1大匙', '魚露': '1大匙', '檸檬汁': '1大匙', '糖': '1大匙', '辣椒末': '1茶匙', '蒜泥': '1茶匙'}"
141,香茅雞肉椰汁湯河,東南亞式,450,https://icook.tw/recipes/217717,"{'河粉': '100g', '雞胸肉': '100g', '辣椒丁': '適量', '杏鮑菇(切絲）': '70g', '椰漿': '50ml', '鹽': '適量', '豆芽菜': '適量', '九層塔': '適量', '檸檬角': '1個', '檸檬葉': '1片', '香茅': '1根', '南薑': '1塊', '水': '300ml'}"
142,芒果百香凍飲,東南亞式,35,https://icook.tw/recipes/217928,"{'芒果': '100g', '百香果(約3顆果肉)': '30克', '冰塊': '200g'}"
143,椰子雞湯,東南亞式,118,https://icook.tw/recipes/216575,"{'椰子': '一顆', '椰子水': '300cc', '雞肉': '100g'}"
144,越式法國麵包,東南亞式,305,https://icook.tw/recipes/216572,"{'法國麵包': '150g', '肉片': '50g', '純發酵奶油': '5g', '越南辣椒醬': '2g', '檸檬': '10g', '胡蘿蔔': '10g', '生菜': '10g', '芒果': '80g', '百香果': '50g', '冰塊': '50g'}"
145,香檸漬蘿蔔,中式,26,https://icook.tw/recipes/217930,"{'白蘿蔔': '100g', '檸檬汁': '20cc', '砂糖': '20克', '檸檬皮(約1/4)': '5g'}"
146,高纖百菇鍋,中式,208,https://icook.tw/recipes/204218,"{'香菇': '3朵', '金針菇': '1把', '雪白菇': '1份', '鴻喜菇': '1份', '杏鮑菇': '1份', '玉米筍': '10克', '蘆筍': '10克', '筊白筍': '2支', '黑木耳': '適量', '豆腐': '半盒', '甜椒': '20克', '娃娃菜': '20克', '鰹魚醬油': '1大匙', '鹽巴': '1小匙', '白胡椒粉': '1小匙', '水': '1500cc', '香油': '少許'}"
147,蛤蜊海鮮鍋,中式,138.3333333,https://icook.tw/recipes/204226,"{'蛤蜊': '500克', '小卷': '1支', '娃娃菜': '100克', '紅蘿蔔絲': '10克', '蔥末': '20克', '蒜末': '5克', '薑絲': '5克', '九層塔': '10克', '毛豆': '10克', '辣椒末': '5克', '米酒': '2大匙', '香油': '1小匙', '鹽巴': '1/4小匙', '冬粉': '1把', '綜合水果': '50克', '無糖紅茶': '150cc'}"
148,越式蔬果春捲,東南亞式,126,https://icook.tw/recipes/204220,"{'越南春捲皮': '4-5張', '越南米線': '1把', '白甜蝦': '6尾', '奇異果': '1顆', '葡萄柚': '1/2顆', '紫高麗菜': '10克', '綠豆苗': '5克', '小番茄': '3-5顆', '蘆筍': '10克', '甜椒': '10克', '小黃瓜絲': '10克', '九層塔薄荷葉': '適量', '魚露': '2大匙', '檸檬汁': '1.5大匙', '水': '2大匙', '細砂糖': '1大匙'}"
149,一口千層豬排飯&涼拌蔬菜,日式,480,https://icook.tw/recipes/216581,"{'豬肉片': '150g', '米飯': '150g', '番茄醬': '20cc', '起司': '50g', '麵包粉': '20g', '秋葵': '80g', '胡麻醬': '20cc', '芝麻粒': '2g'}"
150,彩椒薯泥盅&水果優格,西式,277,https://icook.tw/recipes/216578,"{'紅黃彩椒': '100g', '雞蛋': '20g', '起司': '20g', '馬鈴薯': '100g', '黑胡椒': '2g', '鹽巴': '2g', '火龍果': '30g', '優格': '20g'}"
151,台式控肉飯,中式,0,https://icook.tw/recipes/218537,"{'五花肉': '600克', '醬油': '3大匙', '白胡椒粉': '1小匙', '細砂糖': '10克', '花椰菜': '50克', '蔥段': '10克', '番茄': '50克', '蛋': '20克', '豆腐': '30克', '番茄醬': '10克', '酸菜': '50克', '蒜末': '5克', '蘋果': '30克', '櫻桃': '30克', '飯': '100克'}"
152,麻醬麵,中式,546,https://icook.tw/recipes/218538,"{'陽春麵': '1份', '蔥花': '1把', '紅蔥頭': '2克', '小白菜': '100克', '豆干': '2塊', '皮蛋': '半顆', '李子': '1顆', '蘋果醋飲': '120cc', '開水': '3大匙', '醬油膏': '1大匙', '香油': '1大匙', '市售芝麻醬': '1大匙'}"
153,海鮮鹹粥,中式,196.5,https://icook.tw/recipes/218529,"{'隔夜飯': '半碗', '鮮蚵': '50克', '蝦仁': '50克', '小卷': '50克', '芹菜珠': '10克', '蔥末': '5克', '薑絲': '3克', '鹽巴': '1茶匙', '白肉火龍果': '30克', '綜合堅果': '25克', '鮮果蛋沙拉': '30克'}"
154,30分鐘快速蒸出古早芋頭糕,中式,360,https://icook.tw/recipes/203566,"{'芋頭': '100g', '在來米粉': '50g', '蝦米': '30g', '紅蔥': '30g', '高湯': '300cc', '青江菜': '80g', '白胡椒': '2g', '鹽巴': '5g', '咖啡粉': '5g', '錫蘭茶包': '2包', '鮮奶': '200cc'}"
155,八穀米麵包,中式,375,https://icook.tw/recipes/203755,"{'八穀米飯(熟)': '80g', '水': '50cc', '高筋麵粉': '240g', '乾酵母': '3g', '雞蛋': '50g', '奶粉': '15g', '糖': '20g', '鹽': '2g', '橄欖油': '25g'}"
156,蜂蜜山葵雞腿排,日式,400,https://icook.tw/recipes/204891,"{'去骨雞腿': '450g', '蜂蜜': '1大匙', '米酒': '40cc', '鹽': '少許', '山葵醬': '2小匙', '醬油': '2大匙', '味醂': '1大匙'}"
157,蠔油豆腐菇,中式,380,https://icook.tw/recipes/204721,"{'盒裝嫩豆腐': '1盒', '鴻喜菇': '1包', '蔥末': '適量', '紅辣椒': '2根', '蒜頭': '2瓣', '洋蔥': '半顆', '香菇素蠔油': '3大匙', '米酒': '2大匙', '清水': '60cc'}"
158,香菇鑲肉,中式,500,https://icook.tw/recipes/205573,"{'新鮮香菇': '5朵', '青江菜': '3株', '太白粉(黏著用)': '少許', '鮮蝦(11尾)': '120g', '豬絞肉(梅花肉)': '200g', '蔥末': '2根', '太白粉': '1大匙', '味醂': '1小匙', '米酒': '1大匙', '香蒜粉': '1/2小匙', '白胡椒粉': '1/2小匙', '鹽': '1/4小匙'}"
159,豆腐溫沙拉&紫心地瓜,西式,280,https://icook.tw/recipes/203569,"{'豆腐': '80g', '雞腿': '50g', '雞蛋': '20g', '黎麥': '50g', '番茄': '20g', '洋蔥': '20g', '地瓜': '100g', '橄欖油': '10cc', '油醋': '5cc', '黑胡椒': '10g'}"
160,黃瓜雞肉丸湯麵&西瓜凍飲,中式,340,https://icook.tw/recipes/203570,"{'大黃瓜': '80g', '麵條': '150g', '胡蘿蔔': '10g', '鹽巴': '5g', '白胡椒': '2g', '西瓜塊': '50g', '西瓜汁': '20cc', '氣泡水': '200cc', '薄荷葉': '5g', '雞胸肉': '200g', '太白粉': '20g', '蔥薑': '10g', '香油': '2cc'}"
161,雪菜毛豆炊飯&鮮蔬豆皮捲,中式,620,https://icook.tw/recipes/203563,"{'雪菜': '50g', '糙米飯': '150g', '毛豆': '50g', '胡蘿蔔': '20g', '鹽巴': '5g', '生豆皮': '80g', '豬肉片': '50g', '木耳': '20g', '黃瓜': '20g', '上色醬油': '5cc', '黏著用太白粉水': '少許'}"
162,低卡蛤蜊蕎麥麵,中式,170,https://icook.tw/recipes/188839,"{'蕎麥麵': '30克', '蛤蜊': '50克', '花椰菜': '50克', '菇類': '30克', '蔥絲': '3克', '鹽巴': '3克'}"
163,燻鮭魚蔬果沙拉,西式,260,https://icook.tw/recipes/188775,"{'原味優格': '50克', '原味白芝麻醬': '15克', '蜂蜜': '5克', '檸檬汁': '5克', '原味玉米片': '30克', '煙燻鮭魚': '100克', '水煮蛋': '1顆(60g)', '蔓越莓綜合果乾': '20克', '各式鮮果': '50克', '各式生菜': '100克'}"
164,海鮮烏龍豆乳鍋,日式,450,https://icook.tw/recipes/189540,"{'無糖豆乳': '300ml', '鮮蝦': '50g', '番茄': '80g', '菇類': '80g', '高麗菜': '80g', '蛤蠣': '50g', '鯛魚': '50g', '烏龍麵': '150g'}"
165,清爽鮮蝦莎莎千層麵,西式,450,https://icook.tw/recipes/188694,"{'番茄': '100g', '番茄罐頭': '50g', '黑胡椒': '10g', '西洋芹': '80g', '月桂葉': '3g', '白蝦': '80g', '義大利千層麵': '150g', '初榨橄欖油': '40ml', '洋蔥': '100g', '檸檬汁': '50cc', '九層塔': '50g', '海鹽': '10g', '巴西里': '5g'}"
166,日式鮭魚定食,日式,360,https://icook.tw/recipes/188696,"{'鮭魚': '100g', '高麗菜絲': '80g', '金桔': '10g', '洋蔥絲': '50g', '雞蛋': '20g', '十穀米': '100g', '昆布醬油': '10cc', '味增': '20g', '海帶芽絲': '50g', '蔥花': '10g', '豆腐': '20g', '昆布高湯': '50cc', '鮮蝦': '10g', '魚板': '5g', '蛤勵': '10g', '香菇': '20g'}"
167,免炸香酥雞,中式,502,https://icook.tw/recipes/189829,"{'雞胸肉': '300g', '清水': '30g', '牛奶': '15g', '鹽': '1.25g', '黑胡椒粉': '2.5g', '香蒜粉': '2.5g', '中筋麵粉': '60g', '雞蛋': '1顆', '麵包粉': '100g'}"
